101 8 4
[60 7 3] <43> 14,3 14,4 14,13 14,18 15,4 15,5 15,19 16,11 17,4 17,5 17,7 17,8 17,13 17,18 17,19 18,14 19,13 19,17 20,7 20,12 20,16 20,17 20,18 21,7 21,14 21,19 22,7 22,13 22,15 22,17 22,18 23,11 23,19 24,9 24,16 25,8 25,9 25,12 25,13 25,16 25,18 25,19 26,13 
[61 0 0] <56> 14,4 14,5 14,6 14,15 15,3 15,4 15,6 15,9 15,13 15,16 15,17 15,19 16,3 16,7 16,10 17,2 17,5 17,6 17,7 17,9 17,17 17,19 18,2 18,7 18,9 18,10 18,13 18,19 19,4 19,8 19,16 20,11 20,14 20,17 20,18 20,19 21,5 21,8 21,17 22,17 23,2 23,5 23,7 23,10 23,17 23,19 24,4 24,9 24,10 25,3 25,6 25,9 25,10 25,12 25,18 26,5 
[61 0 1] <37> 14,2 14,3 14,10 14,18 15,3 15,12 15,14 15,16 16,17 16,19 17,2 17,4 17,5 17,10 17,11 17,14 18,7 19,2 19,3 19,13 20,2 20,5 20,16 21,2 21,16 22,6 22,9 22,16 23,9 24,6 25,5 25,10 25,15 26,3 26,4 26,5 26,7 
[61 0 2] <42> 14,5 14,8 14,12 15,9 15,14 15,17 16,2 16,3 16,4 16,5 16,9 16,11 16,19 18,3 18,5 18,6 18,11 18,16 18,17 19,10 19,11 20,17 20,18 21,4 21,15 22,10 22,17 23,2 23,3 23,9 23,11 23,18 23,19 24,2 24,4 24,7 24,9 24,15 25,3 25,6 26,3 26,8 
[61 0 3] <51> 14,5 14,6 14,7 14,9 14,19 15,2 15,4 15,5 15,8 15,16 15,19 16,2 16,6 16,10 16,11 16,16 16,17 16,19 17,5 17,14 17,19 18,17 18,19 19,2 19,3 19,9 19,10 19,12 19,16 20,2 20,8 20,13 20,14 20,16 21,2 22,8 22,16 22,17 23,6 23,9 23,11 24,3 24,4 24,5 24,17 24,18 25,2 25,14 26,2 26,7 26,16 
[61 1 0] <49> 14,2 14,4 14,5 14,19 15,7 15,17 16,3 16,5 16,7 16,13 16,14 16,18 17,4 17,6 17,7 17,10 17,11 17,12 17,16 17,19 18,10 18,14 18,18 19,2 19,7 19,16 19,17 20,2 20,3 20,8 20,9 20,14 20,15 20,19 21,6 21,10 21,17 21,18 21,19 22,4 22,13 23,7 24,7 24,17 24,18 25,18 26,3 26,4 26,19 
[61 1 1] <49> 14,4 14,6 14,11 14,16 15,3 15,5 15,7 15,12 15,13 15,15 16,3 16,4 16,13 16,14 17,3 17,16 18,6 18,9 19,3 19,11 20,14 21,3 21,6 21,15 21,17 21,19 22,2 22,4 22,7 22,8 22,16 23,2 23,7 23,9 23,14 23,19 24,6 24,9 24,12 25,4 25,6 25,12 25,15 25,18 26,5 26,9 26,10 26,18 26,19 
[61 1 2] <40> 14,2 14,5 14,7 14,12 15,4 15,7 15,9 15,10 15,15 16,3 16,7 16,18 17,7 17,18 17,19 18,3 18,8 18,14 19,3 19,13 19,16 19,17 19,19 20,2 20,11 20,14 21,2 21,7 21,10 21,19 22,15 23,12 25,2 25,7 25,15 25,19 26,4 26,5 26,17 26,19 
[61 1 3] <59> 14,4 14,5 14,6 15,4 15,7 15,17 15,18 16,7 16,13 16,16 17,2 17,5 17,6 17,7 17,9 17,16 17,17 18,2 18,3 18,4 18,5 18,6 18,8 19,3 19,8 19,15 20,2 20,5 20,9 20,12 21,3 21,13 21,15 22,3 22,4 22,7 22,8 22,14 22,18 23,2 23,6 23,7 23,13 23,14 23,19 24,9 24,11 24,19 25,5 25,6 25,8 25,13 25,17 25,18 26,4 26,5 26,8 26,13 26,19 
[61 2 0] <27> 14,6 14,10 15,2 15,5 16,3 16,14 17,2 17,3 17,4 17,5 17,7 17,10 18,13 18,17 19,2 19,5 19,7 19,10 20,7 21,9 23,5 24,11 25,5 25,15 26,5 26,6 26,17 
[61 2 1] <25> 14,13 15,9 15,16 16,6 16,14 17,7 19,4 19,7 19,14 19,18 20,10 21,2 21,6 21,15 22,2 22,19 23,10 23,17 25,4 25,6 25,8 25,16 26,3 26,8 26,12 
[61 2 2] <30> 14,5 14,6 14,14 14,19 15,6 16,8 16,18 17,2 19,2 19,11 19,17 20,4 20,7 20,13 21,6 21,9 22,2 23,5 23,6 23,12 23,19 24,11 24,14 25,10 25,15 25,17 26,2 26,7 26,9 26,16 
[61 2 3] <26> 14,9 14,16 15,4 15,12 16,6 16,19 17,10 17,13 18,13 19,5 19,18 20,3 20,4 20,5 20,16 21,5 21,8 21,10 21,15 22,5 22,6 23,6 23,17 23,19 24,5 26,6 
[61 3 0] <25> 14,11 15,18 16,8 16,12 17,13 18,5 18,13 19,18 20,11 21,6 21,18 22,3 22,16 23,2 23,11 23,15 24,4 24,8 24,9 25,3 25,11 25,14 26,13 26,14 26,19 
[61 3 1] <24> 14,13 14,18 15,19 17,5 17,7 17,10 17,18 17,19 19,8 19,13 19,16 19,18 20,17 21,14 21,18 22,14 23,4 23,5 23,19 24,10 25,9 25,13 25,17 25,19 
[61 3 2] <29> 14,11 14,18 15,10 16,11 16,13 17,12 17,19 18,11 19,2 19,7 19,16 19,18 21,10 21,17 21,18 22,11 22,16 22,19 23,3 23,9 24,2 24,10 24,14 24,16 24,17 25,15 25,17 26,3 26,19 
[61 3 3] <20> 15,15 16,2 17,4 17,19 18,6 18,12 19,13 19,18 20,12 20,17 21,3 22,14 22,19 23,5 23,9 23,14 24,14 25,5 25,19 26,3 
[61 4 0] <43> 14,3 14,4 14,15 14,17 15,3 15,9 15,15 15,16 15,19 16,6 16,13 16,14 16,15 16,16 17,3 17,4 17,17 18,13 19,3 19,5 19,11 19,19 20,4 20,11 20,17 21,4 21,15 21,17 22,3 22,11 22,12 22,17 22,19 23,8 23,13 24,11 24,14 25,4 25,10 26,2 26,4 26,6 26,11 
[61 4 1] <37> 14,4 15,2 15,4 15,5 15,9 15,16 15,17 16,4 16,5 16,6 16,7 16,19 17,17 18,7 18,11 19,9 19,12 19,19 20,3 20,10 20,12 20,18 21,5 21,8 21,12 21,16 22,18 23,4 24,3 24,13 25,3 25,10 25,12 25,17 26,9 26,10 26,12 
[61 4 2] <34> 14,6 14,12 14,16 15,16 15,18 16,6 16,7 16,13 16,16 16,17 17,9 17,15 18,2 18,13 19,3 19,19 20,12 20,14 20,17 20,18 21,5 21,9 21,18 22,7 22,11 23,8 24,6 24,14 25,15 25,16 26,8 26,9 26,12 26,14 
[61 4 3] <33> 14,3 14,4 14,14 14,15 15,9 15,13 15,17 15,18 15,19 16,7 16,13 18,11 18,12 18,14 18,19 19,5 19,8 19,18 20,5 20,10 20,17 20,19 22,4 22,7 22,11 22,14 23,8 24,3 25,3 25,7 25,16 26,3 26,11 
[61 5 0] <12> 14,9 15,3 16,2 16,19 17,4 17,19 18,6 18,14 20,2 24,15 25,18 26,14 
[61 5 1] <11> 15,2 15,3 15,13 16,16 17,7 20,14 20,15 21,3 21,5 23,13 25,12 
[61 5 2] <17> 14,7 15,7 15,18 17,14 18,5 19,3 19,15 21,10 21,13 21,16 22,2 22,9 22,13 23,16 25,11 25,13 25,15 
[61 5 3] <15> 15,3 17,8 18,10 19,16 20,11 21,15 22,3 22,16 22,17 23,13 23,15 25,3 25,4 25,9 26,18 
[61 6 0] <20> 14,10 14,14 14,16 15,18 18,13 19,7 19,13 19,18 20,4 22,4 23,3 23,6 23,7 24,4 24,6 24,14 24,18 25,6 26,13 26,17 
[61 6 1] <17> 14,16 14,17 16,9 17,9 17,13 18,18 20,4 20,5 20,13 20,17 21,10 24,6 25,7 25,9 26,3 26,16 26,17 
[61 6 2] <17> 15,8 16,7 18,2 20,9 22,3 22,6 22,13 22,19 23,5 23,14 24,9 24,10 24,19 25,4 25,6 25,11 25,14 
[61 6 3] <18> 14,17 15,5 15,6 17,9 17,17 18,6 19,3 19,11 20,5 20,8 21,10 22,2 23,4 24,19 25,2 25,3 25,5 25,7 
[61 7 0] <21> 14,12 15,3 15,14 16,12 16,14 16,17 17,13 17,19 18,14 19,3 19,14 20,12 20,19 22,10 22,11 22,16 22,17 24,4 24,16 25,13 26,4 
[61 7 1] <27> 14,12 15,4 16,2 16,4 16,5 16,12 17,12 17,19 18,3 18,14 18,19 19,13 19,14 19,19 20,4 20,18 21,4 21,6 22,2 22,12 22,14 22,18 23,19 25,8 25,9 25,10 26,16 
[61 7 2] <32> 14,8 14,14 15,6 15,12 15,13 15,14 16,8 16,10 17,3 17,10 17,15 18,2 18,8 18,18 19,12 19,14 19,18 20,2 20,16 21,13 21,16 22,11 22,16 22,18 23,5 23,14 24,15 24,19 25,5 25,9 26,17 26,18 
[61 7 3] <41> 14,3 14,4 14,11 14,13 14,18 15,5 15,19 16,11 17,5 17,7 17,8 17,18 17,19 18,14 19,13 19,14 19,17 20,7 20,10 20,12 20,16 20,17 20,18 21,7 21,14 21,19 22,7 22,13 22,17 22,18 23,5 23,11 23,19 24,9 24,16 25,8 25,9 25,12 25,13 25,19 26,13 
[62 0 0] <49> 14,3 14,5 14,6 15,3 15,9 15,13 15,16 15,17 15,19 16,3 16,7 16,10 16,11 16,16 17,2 17,5 17,6 17,9 17,17 17,19 18,2 18,7 18,10 18,19 19,4 19,8 19,16 20,8 20,17 20,18 20,19 21,8 21,17 23,2 23,5 23,7 23,10 23,11 23,17 23,19 24,9 24,10 25,3 25,9 25,10 25,12 25,17 25,18 26,5 
[62 0 1] <34> 14,2 14,3 14,18 15,3 15,9 15,16 16,17 16,19 17,4 17,5 17,14 18,7 19,2 19,3 19,12 19,13 20,2 20,5 20,14 20,16 21,2 21,16 22,6 22,9 22,16 23,9 24,6 25,5 25,10 26,3 26,4 26,5 26,7 26,15 
[62 0 2] <44> 14,5 14,7 14,12 15,9 15,12 15,13 15,14 15,17 16,2 16,3 16,4 16,5 16,9 16,11 16,12 16,19 17,9 17,18 18,5 18,6 18,11 18,16 18,17 19,10 20,9 20,11 20,17 20,18 21,4 21,15 22,10 22,17 23,2 23,3 23,9 23,18 23,19 24,4 24,7 24,9 25,2 25,3 25,6 26,8 
[62 0 3] <47> 14,6 14,7 14,9 14,19 15,2 15,4 15,5 15,8 15,12 15,13 15,16 15,19 16,2 16,6 16,10 16,16 16,17 17,14 17,19 18,11 18,17 19,2 19,3 19,5 19,9 19,16 20,2 20,8 20,13 20,14 21,2 21,12 22,3 22,8 22,16 23,11 23,19 24,3 24,4 24,5 24,6 24,17 25,2 25,14 26,2 26,7 26,16 
[62 1 0] <40> 14,2 14,5 14,19 15,7 15,10 15,15 15,17 16,3 16,5 16,9 16,13 16,14 16,18 17,4 17,6 17,7 17,10 17,11 17,16 18,14 18,18 19,17 20,3 20,8 20,14 21,2 21,6 21,17 21,18 21,19 22,2 22,4 23,7 24,7 24,17 24,18 25,18 26,3 26,4 26,19 
[62 1 1] <43> 14,4 14,6 14,11 14,16 15,2 15,3 15,12 15,13 16,3 16,14 16,15 17,3 17,16 17,19 18,6 18,7 19,3 19,11 20,2 20,19 21,3 21,6 21,15 21,19 22,7 22,8 22,19 23,2 23,9 23,14 24,9 24,12 24,17 25,4 25,6 25,10 25,12 25,15 26,5 26,9 26,10 26,18 26,19 
[62 1 2] <37> 14,2 14,12 15,7 15,9 15,15 16,3 16,7 16,18 17,3 17,7 17,18 17,19 18,3 18,8 18,14 19,12 19,13 19,16 19,17 19,19 20,2 20,5 20,11 20,14 21,2 21,7 21,10 21,19 22,10 22,15 23,12 24,2 25,2 25,7 25,15 26,3 26,4 
[62 1 3] <56> 14,4 14,6 14,10 15,4 15,5 15,7 15,17 15,18 16,7 16,13 16,16 17,2 17,5 17,6 17,9 17,16 17,17 18,4 18,5 18,6 18,8 18,14 19,3 19,8 19,15 20,2 20,5 20,9 20,12 21,3 21,13 21,15 22,3 22,4 22,7 22,8 22,12 22,18 23,6 23,7 23,13 23,14 23,19 24,9 24,11 24,16 25,5 25,6 25,8 25,13 25,17 25,19 26,4 26,5 26,13 26,19 
[62 2 0] <20> 15,2 15,5 16,3 17,2 17,3 17,4 17,5 18,13 18,17 19,5 19,7 19,10 21,9 23,5 24,11 25,5 25,15 26,5 26,6 26,17 
[62 2 1] <19> 15,9 15,16 16,6 16,14 17,7 19,4 19,14 19,18 20,10 21,2 21,6 21,15 22,2 23,10 23,17 25,4 25,6 25,16 26,12 
[62 2 2] <28> 14,6 14,14 14,19 15,6 16,8 16,18 17,2 19,2 19,11 19,17 20,7 20,13 21,6 21,9 22,2 23,5 23,6 23,12 23,19 24,11 24,14 25,10 25,15 25,17 26,2 26,7 26,9 26,16 
[62 2 3] <25> 14,9 14,16 15,4 15,9 15,10 15,12 16,6 16,19 17,2 17,10 17,13 18,13 19,5 19,18 20,3 20,4 20,5 20,16 21,5 21,8 21,15 22,5 22,6 23,6 23,17 
[62 3 0] <20> 14,11 15,18 16,8 17,13 18,5 18,13 19,18 20,11 21,6 21,18 22,16 23,2 23,15 24,8 24,9 25,3 25,11 25,19 26,14 26,19 
[62 3 1] <22> 14,18 17,5 17,7 17,10 17,18 17,19 19,8 19,13 19,16 20,15 20,17 22,14 22,19 23,4 23,5 23,14 23,19 24,10 25,9 25,13 25,17 25,19 
[62 3 2] <23> 14,11 14,18 15,10 16,11 17,12 17,19 18,11 19,2 19,7 19,16 19,18 20,15 21,10 21,18 22,11 22,19 23,9 24,2 24,10 24,17 25,17 26,3 26,19 
[62 3 3] <15> 15,15 17,4 17,19 18,12 19,13 19,18 20,17 21,3 22,14 23,9 23,14 24,14 25,5 25,11 25,19 
[62 4 0] <39> 14,3 14,4 14,17 15,3 15,9 15,15 15,16 16,6 16,13 16,14 16,16 17,3 17,4 17,17 18,3 18,13 19,3 19,11 20,4 20,11 20,17 21,4 21,15 21,17 22,3 22,8 22,12 22,17 22,19 23,13 24,8 24,11 24,14 25,4 25,5 25,10 26,2 26,6 26,11 
[62 4 1] <28> 14,4 15,2 15,5 15,9 15,16 16,4 16,5 16,6 16,7 16,8 16,19 17,17 18,7 18,11 19,9 19,12 20,12 20,18 21,5 21,12 21,16 24,13 25,3 25,10 25,12 26,6 26,10 26,12 
[62 4 2] <33> 14,12 14,16 15,16 15,18 15,19 16,6 16,7 16,16 16,17 17,9 18,13 19,3 19,19 20,12 20,14 20,17 20,18 21,5 21,9 21,15 21,18 22,11 23,8 24,6 25,5 25,6 25,15 25,16 26,8 26,9 26,12 26,14 26,16 
[62 4 3] <36> 14,3 14,4 14,14 14,15 14,16 15,4 15,9 15,11 15,17 15,18 15,19 16,7 16,8 16,13 17,3 17,15 18,11 18,12 18,14 18,19 19,5 19,8 19,18 20,5 20,17 20,19 22,4 22,7 22,11 22,18 23,8 24,3 25,3 25,7 25,16 26,11 
[62 5 0] <9> 15,3 16,2 16,19 17,4 18,14 20,2 24,15 25,18 26,14 
[62 5 1] <10> 15,2 15,3 15,13 16,16 17,7 21,3 21,5 21,10 23,13 25,12 
[62 5 2] <13> 14,7 15,18 17,14 18,5 19,3 19,15 21,10 21,16 22,2 22,9 22,13 25,13 25,15 
[62 5 3] <10> 15,3 17,8 19,16 21,15 22,16 22,17 25,3 25,4 25,9 26,18 
[62 6 0] <18> 14,14 15,18 18,13 19,7 19,13 19,18 20,4 22,4 23,3 23,6 23,7 24,4 24,6 24,14 24,18 25,6 26,13 26,17 
[62 6 1] <12> 14,16 14,17 17,9 18,18 20,5 20,13 20,17 21,10 24,6 25,7 25,9 26,3 
[62 6 2] <13> 15,8 16,7 18,2 20,9 22,3 22,6 23,5 23,14 24,9 24,19 25,6 25,14 26,18 
[62 6 3] <15> 14,17 15,5 15,6 17,9 17,17 18,6 19,3 19,11 20,8 23,4 24,6 24,19 25,3 25,5 25,7 
[62 7 0] <21> 15,3 15,14 16,12 16,14 16,17 17,13 17,19 18,14 19,14 20,12 20,19 21,7 22,10 22,11 22,16 22,17 24,4 24,16 25,13 26,4 26,16 
[62 7 1] <25> 14,12 14,19 15,4 16,2 16,4 16,12 17,12 17,19 18,3 18,14 18,19 19,14 19,19 20,4 20,18 21,6 22,2 22,12 22,14 22,18 23,19 25,8 25,9 25,10 26,16 
[62 7 2] <29> 14,8 15,6 15,12 15,13 15,14 16,8 16,10 17,3 17,10 17,15 18,2 18,8 19,12 19,14 19,18 20,2 20,16 21,16 22,11 22,16 22,18 23,5 23,14 24,15 24,19 25,5 25,9 26,15 26,18 
[62 7 3] <34> 14,3 14,4 14,11 14,13 14,18 15,5 15,19 16,11 17,5 17,7 17,8 17,18 18,14 19,13 19,14 19,17 20,7 20,10 20,12 20,16 20,17 20,18 21,17 21,19 22,7 22,18 23,5 23,11 23,19 24,9 24,16 25,9 25,12 25,19 
[63 0 0] <46> 14,3 14,6 15,3 15,9 15,13 15,16 15,17 15,19 16,3 16,7 16,10 16,11 16,16 17,2 17,5 17,6 17,9 17,19 18,2 18,7 18,10 18,17 18,19 19,4 19,8 19,16 20,8 20,17 20,18 20,19 21,2 21,7 21,14 21,17 23,2 23,3 23,7 23,11 23,17 23,19 24,9 24,10 25,9 25,10 25,17 26,16 
[63 0 1] <29> 14,2 14,3 14,18 15,2 15,9 15,16 16,17 16,19 17,5 18,7 19,2 19,12 19,13 20,2 20,5 20,14 20,16 21,12 21,16 22,4 22,9 22,16 23,9 25,5 25,10 26,4 26,5 26,7 26,15 
[63 0 2] <42> 14,5 14,7 14,10 14,12 15,9 15,12 15,13 15,14 15,17 16,2 16,3 16,4 16,5 16,11 16,12 16,19 17,9 17,18 18,5 18,6 18,7 18,11 18,16 18,17 19,10 20,9 20,11 20,17 20,18 22,10 23,2 23,3 23,9 23,18 23,19 24,4 24,6 24,9 25,2 25,3 25,6 26,8 
[63 0 3] <44> 14,6 14,7 15,2 15,4 15,8 15,12 15,13 15,16 15,19 16,2 16,9 16,10 16,16 16,17 17,14 17,19 18,7 18,11 19,2 19,3 19,5 19,9 19,16 20,2 20,8 20,13 21,2 21,12 22,3 22,8 22,16 23,11 23,19 24,4 24,5 24,6 24,7 24,17 25,2 25,5 25,14 26,2 26,7 26,16 
[63 1 0] <34> 14,2 14,5 14,19 15,5 15,7 15,10 15,15 15,17 16,3 16,5 16,9 16,13 16,14 16,18 17,4 17,6 17,7 18,9 18,18 19,17 20,8 20,14 21,2 21,18 21,19 22,2 22,4 23,5 23,7 24,18 25,18 26,3 26,4 26,19 
[63 1 1] <42> 14,4 14,11 14,16 15,2 15,3 15,10 15,12 15,13 16,3 16,14 16,15 17,3 17,16 17,19 18,6 18,7 19,3 19,11 20,2 20,19 21,3 21,6 21,15 21,19 22,7 22,19 23,9 23,14 24,9 24,12 24,17 25,4 25,6 25,8 25,10 25,12 25,15 26,5 26,9 26,10 26,18 26,19 
[63 1 2] <40> 14,2 14,12 14,14 15,7 15,9 15,15 16,3 16,7 16,18 17,3 17,7 17,18 17,19 18,2 18,8 18,10 19,4 19,7 19,12 19,13 19,16 19,17 19,19 20,2 20,5 20,7 20,11 20,14 21,2 21,10 21,19 22,10 22,15 23,12 24,2 25,2 25,7 25,15 26,3 26,4 
[63 1 3] <51> 14,2 14,4 14,6 14,10 15,5 15,8 15,13 15,17 15,18 16,7 16,13 17,2 17,5 17,6 17,9 17,16 18,4 18,5 18,14 19,3 19,8 20,2 20,5 20,9 20,12 21,3 21,13 21,15 22,3 22,4 22,7 22,12 23,3 23,6 23,7 23,14 23,19 24,9 24,11 24,16 25,2 25,5 25,6 25,8 25,13 25,17 25,19 26,4 26,5 26,13 26,19 
[63 2 0] <17> 15,2 15,5 17,2 17,3 17,4 18,13 18,17 19,5 19,7 19,10 21,9 23,5 24,11 25,5 26,5 26,6 26,17 
[63 2 1] <17> 15,9 15,16 16,6 16,14 17,7 19,4 19,18 20,10 21,2 21,6 21,15 22,2 25,4 25,6 25,16 26,6 26,12 
[63 2 2] <20> 14,6 14,14 14,19 15,6 16,8 17,2 19,11 19,17 20,7 20,13 21,6 21,9 22,2 23,19 25,10 25,15 25,17 26,7 26,9 26,16 
[63 2 3] <21> 14,9 14,16 15,4 15,9 15,10 16,6 16,14 16,19 17,2 17,10 17,13 18,13 19,5 19,18 20,3 20,4 20,5 21,5 21,8 22,6 23,17 
[63 3 0] <17> 14,11 15,18 16,8 17,7 17,13 18,5 18,13 20,11 21,6 21,18 22,16 23,2 24,9 24,17 25,3 25,19 26,19 
[63 3 1] <18> 14,18 17,5 17,7 17,10 17,19 19,8 19,13 19,16 20,15 22,19 23,4 23,5 23,14 23,19 24,10 25,9 25,17 25,19 
[63 3 2] <18> 14,18 15,10 16,11 17,12 17,19 18,11 19,16 19,18 20,12 20,15 21,10 21,18 22,19 23,9 24,10 24,17 25,17 26,19 
[63 3 3] <14> 17,4 17,19 19,13 19,18 20,17 21,3 22,14 22,15 23,9 23,14 24,14 25,5 25,11 25,19 
[63 4 0] <35> 14,3 14,4 14,17 15,3 15,15 15,16 16,6 16,13 16,14 16,16 17,3 17,4 17,17 18,3 18,13 19,3 19,11 20,4 20,17 21,4 21,15 21,17 22,8 22,12 22,17 22,19 23,13 24,8 24,11 24,14 25,4 25,5 26,2 26,6 26,10 
[63 4 1] <28> 14,4 15,5 15,9 15,16 16,5 16,6 16,7 16,8 16,19 17,8 18,7 18,9 18,11 19,9 19,12 20,11 20,12 20,18 21,5 21,10 21,12 21,16 23,5 24,13 25,12 26,6 26,10 26,12 
[63 4 2] <30> 14,16 15,19 16,7 16,16 16,17 17,9 18,13 19,3 19,19 20,14 20,17 20,18 21,5 21,9 21,15 21,17 21,18 22,11 23,8 24,6 24,12 25,5 25,6 25,15 25,16 26,8 26,9 26,12 26,14 26,16 
[63 4 3] <38> 14,3 14,4 14,14 14,15 14,16 15,4 15,9 15,10 15,11 15,17 15,18 15,19 16,5 16,7 16,8 17,3 17,8 17,15 18,11 18,14 19,5 19,8 19,18 20,5 20,11 20,17 20,19 22,4 22,7 22,11 22,18 23,19 24,3 25,3 25,7 25,16 26,5 26,7 
[63 5 0] <4> 15,3 17,4 20,2 24,15 
[63 5 1] <9> 15,3 15,13 16,16 17,7 21,3 21,5 21,10 23,13 25,12 
[63 5 2] <11> 14,7 15,18 17,14 19,3 19,15 21,10 21,16 22,2 22,9 25,13 25,15 
[63 5 3] <8> 15,3 17,8 19,16 22,16 22,17 25,3 25,4 25,9 
[63 6 0] <11> 15,18 19,7 19,18 20,4 23,3 23,6 23,7 24,4 24,6 24,14 26,13 
[63 6 1] <11> 14,16 14,17 17,9 18,18 20,5 20,13 20,17 24,6 25,7 25,9 26,3 
[63 6 2] <11> 16,7 20,9 22,3 22,6 23,5 23,14 24,14 24,19 25,6 25,14 26,18 
[63 6 3] <15> 14,17 15,5 15,6 17,9 17,17 18,6 19,3 19,11 20,8 23,4 24,6 24,19 25,3 25,5 25,7 
[63 7 0] <22> 15,3 15,14 15,15 16,12 16,14 16,17 17,13 18,14 19,14 20,12 20,19 21,7 22,10 22,11 22,16 22,17 24,4 24,16 25,13 25,15 26,4 26,16 
[63 7 1] <18> 14,12 14,19 15,4 16,2 16,12 17,19 18,3 18,14 18,19 20,4 20,18 21,6 22,2 22,10 22,12 23,19 25,9 26,16 
[63 7 2] <25> 14,13 15,6 15,14 16,8 17,3 17,10 18,2 18,8 19,12 19,14 19,18 20,16 20,18 21,16 22,11 22,16 22,18 23,14 24,15 24,19 25,5 25,9 25,17 26,15 26,18 
[63 7 3] <30> 14,3 14,4 14,11 14,12 14,13 15,5 16,11 17,5 17,7 17,8 17,18 18,14 19,13 19,14 19,17 19,19 20,7 20,10 20,12 20,17 20,18 21,17 21,19 22,18 23,5 23,11 23,17 23,19 25,9 25,12 
[64 0 0] <38> 14,3 14,6 15,3 15,9 15,13 15,17 16,7 16,9 16,10 16,11 16,16 17,2 17,5 17,6 17,19 18,2 18,7 18,10 18,17 19,4 20,8 20,17 20,18 20,19 21,2 21,7 21,14 21,17 23,2 23,3 23,7 23,11 23,17 24,9 25,9 25,17 26,3 26,16 
[64 0 1] <26> 14,2 14,3 14,18 15,2 15,9 15,15 16,17 16,19 17,5 18,11 19,2 19,12 19,13 20,2 20,5 20,14 20,16 21,12 22,4 22,9 22,16 23,9 25,5 25,10 26,7 26,15 
[64 0 2] <39> 14,5 14,7 14,10 15,9 15,12 15,13 15,14 15,17 16,2 16,4 16,5 16,11 16,12 16,19 17,9 17,18 18,5 18,6 18,7 18,11 18,16 18,17 19,10 20,9 20,11 20,17 20,18 22,10 23,2 23,3 23,9 23,19 24,4 24,6 24,9 25,2 25,6 26,8 26,16 
[64 0 3] <40> 14,6 14,7 15,2 15,8 15,11 15,13 15,16 15,19 16,2 16,9 16,10 16,16 17,14 17,16 17,19 18,7 18,11 19,2 19,5 19,9 20,2 20,13 21,2 21,10 21,12 22,3 22,8 23,11 23,19 24,5 24,6 24,7 24,17 25,5 25,14 26,2 26,4 26,5 26,7 26,16 
[64 1 0] <34> 14,5 14,19 15,2 15,5 15,7 15,10 15,15 15,17 16,3 16,9 16,13 16,14 16,18 17,6 17,7 18,2 18,9 18,18 19,8 19,17 20,8 20,14 21,2 21,18 21,19 22,2 22,4 22,15 23,5 23,7 25,18 26,3 26,4 26,19 
[64 1 1] <34> 14,4 14,11 14,16 15,2 15,3 15,10 15,12 15,13 16,15 17,12 17,16 17,19 18,7 19,3 19,8 20,2 20,15 20,19 21,3 21,15 21,19 22,7 22,19 23,14 23,15 24,12 24,17 24,18 25,8 25,10 25,12 26,5 26,9 26,10 
[64 1 2] <35> 14,2 14,6 14,14 15,7 15,9 16,3 16,7 16,18 17,3 17,18 17,19 18,2 18,8 18,10 19,4 19,7 19,12 19,13 19,17 20,2 20,5 20,7 20,11 20,14 21,2 21,10 21,19 22,10 22,15 23,12 23,15 24,2 25,2 25,7 26,3 
[64 1 3] <45> 14,2 14,4 14,6 15,5 15,8 15,13 15,17 15,18 16,4 16,7 16,13 17,2 17,6 17,16 18,4 18,5 18,14 19,3 19,8 20,5 20,9 20,12 21,3 21,13 21,15 22,3 22,4 22,12 23,3 23,6 23,7 23,14 23,19 24,9 24,10 24,11 24,16 25,2 25,6 25,8 25,17 25,19 26,4 26,5 26,19 
[64 2 0] <13> 15,2 15,5 16,11 17,2 17,4 18,17 19,7 19,10 21,9 23,5 24,11 26,5 26,17 
[64 2 1] <12> 15,9 15,16 16,6 16,14 17,7 19,18 20,10 21,2 25,4 25,6 26,6 26,12 
[64 2 2] <12> 14,6 14,14 16,8 17,2 19,11 19,17 20,13 21,9 23,19 25,15 25,17 26,9 
[64 2 3] <17> 14,9 15,9 15,10 16,6 16,14 16,19 17,2 17,10 17,11 17,13 18,13 19,5 19,18 20,5 21,5 21,8 23,17 
[64 3 0] <15> 14,11 16,8 17,7 17,13 18,5 19,17 20,11 21,6 21,18 22,16 23,2 24,12 24,17 25,19 26,19 
[64 3 1] <18> 14,18 17,5 17,7 17,10 17,19 19,8 19,13 19,16 20,15 22,19 23,4 23,5 23,14 23,16 23,19 24,10 25,9 25,17 
[64 3 2] <15> 14,18 16,11 17,12 17,19 18,11 19,16 19,18 20,12 20,15 21,10 21,18 22,19 23,9 24,17 26,19 
[64 3 3] <12> 17,4 17,19 19,13 19,18 20,17 21,3 22,14 22,15 23,14 25,5 25,11 25,19 
[64 4 0] <25> 14,4 14,17 15,16 16,6 16,13 16,14 17,4 17,17 18,3 18,13 19,3 20,4 21,4 22,8 22,12 22,17 22,19 24,8 24,11 24,14 25,4 25,5 26,2 26,6 26,10 
[64 4 1] <25> 14,4 15,5 15,16 15,18 16,6 16,7 16,8 16,13 16,19 17,8 18,7 18,9 18,11 19,9 19,12 20,11 20,12 21,5 21,10 21,12 21,16 23,5 24,13 25,12 26,6 
[64 4 2] <22> 14,16 15,19 16,7 16,16 17,9 18,13 19,3 19,15 20,14 20,17 21,15 21,17 22,11 23,8 24,6 24,12 25,5 25,6 25,15 26,9 26,12 26,16 
